@workoutNumber,@workoutActivityType,@duration,@durationUnit,@totalDistance,@totalDistanceUnit,@totalEnergyBurned,@totalEnergyBurnedUnit,@sourceName,@sourceVersion,@creationDate,@startDate,@endDate
519,HIIT,48.411951247851064,min,0.0,km,414.0965229458208,kcal,Divyesh B’s Apple Watch,5.2.1,2019-06-22 23:40:47+01:00,2019-06-22 22:45:14+01:00,2019-06-22 23:40:34+01:00
520,HIIT,12.105913823843,min,0.0,km,99.87170210755085,kcal,Divyesh B’s Apple Watch,5.2.1,2019-06-23 01:22:37+01:00,2019-06-22 23:40:59+01:00,2019-06-22 23:53:06+01:00
521,Running,30.29404016733169,min,3.7446749877143346,km,305.9507654930776,kcal,Divyesh B’s Apple Watch,5.2.1,2019-06-24 17:45:45+01:00,2019-06-24 17:15:09+01:00,2019-06-24 17:45:27+01:00
522,Strength,21.91776996652285,min,0.0,km,206.4344073857092,kcal,Divyesh B’s Apple Watch,5.2.1,2019-06-24 18:09:59+01:00,2019-06-24 17:47:56+01:00,2019-06-24 18:09:51+01:00
523,Strength,42.507319966952,min,0.0,km,232.5826646323626,kcal,Divyesh B’s Apple Watch,5.2.1,2019-06-25 18:07:27+01:00,2019-06-25 17:24:47+01:00,2019-06-25 18:07:18+01:00
524,Core,11.736571818590159,min,0.0,km,56.636826807763185,kcal,Divyesh B’s Apple Watch,5.2.1,2019-06-25 18:25:27+01:00,2019-06-25 18:13:37+01:00,2019-06-25 18:25:21+01:00
525,HIIT,20.266886699199677,min,0.0,km,208.48562150120281,kcal,Divyesh B’s Apple Watch,5.2.1,2019-06-27 16:45:50+01:00,2019-06-27 16:22:11+01:00,2019-06-27 16:45:43+01:00
526,Strength,15.04317826628685,min,0.0,km,136.87276516609631,kcal,Divyesh B’s Apple Watch,5.2.1,2019-06-27 17:01:10+01:00,2019-06-27 16:46:01+01:00,2019-06-27 17:01:03+01:00
527,Cycling,5.2494874159495035,min,0.0,km,54.20205189206012,kcal,Divyesh B’s Apple Watch,5.2.1,2019-06-27 17:06:41+01:00,2019-06-27 17:01:22+01:00,2019-06-27 17:06:37+01:00
528,Core,7.836736234029133,min,0.0,km,37.81299999999997,kcal,Divyesh B’s Apple Watch,5.2.1,2019-06-27 17:25:45+01:00,2019-06-27 17:17:51+01:00,2019-06-27 17:25:41+01:00
529,HIIT,45.60633523464203,min,0.0,km,354.06187811541565,kcal,Divyesh B’s Apple Watch,5.2.1,2019-06-28 18:30:57+01:00,2019-06-28 17:45:03+01:00,2019-06-28 18:30:39+01:00
530,Running,32.33999883333842,min,5.07944809330604,km,411.30363504308883,kcal,Divyesh B’s Apple Watch,5.2.1,2019-06-30 18:57:19+01:00,2019-06-30 18:24:30+01:00,2019-06-30 18:56:50+01:00
531,Core,6.05194648305575,min,0.0,km,32.50172337428472,kcal,Divyesh B’s Apple Watch,5.2.1,2019-06-30 19:03:10+01:00,2019-06-30 18:57:05+01:00,2019-06-30 19:03:08+01:00
532,Strength,45.0,min,0.0,km,317.0,kcal,MapMyFitness,19110100,2019-07-02 13:36:11+01:00,2019-07-01 00:00:00+01:00,2019-07-01 00:45:00+01:00
533,Walking,31.654095548391343,min,1.634711717315251,km,108.458199187014,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-01 14:05:19+01:00,2019-07-01 13:08:52+01:00,2019-07-01 14:05:01+01:00
534,HIIT,45.43856315016747,min,0.0,km,339.7115051459927,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-02 00:00:37+01:00,2019-07-01 23:14:39+01:00,2019-07-02 00:00:09+01:00
535,Walking,53.43333333333333,min,3.0626942860799997,km,195.0,kcal,MapMyFitness,19110100,2019-07-02 13:11:53+01:00,2019-07-02 12:18:17+01:00,2019-07-02 13:11:43+01:00
536,Walking,282.67329800128937,min,4.6654437649250475,km,363.9882231091279,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-02 16:55:50+01:00,2019-07-02 12:12:47+01:00,2019-07-02 16:55:28+01:00
537,Running,5.583333333333332,min,0.7473262452480001,km,59.0,kcal,MapMyFitness,19110100,2019-07-02 17:01:50+01:00,2019-07-02 16:56:06+01:00,2019-07-02 17:01:41+01:00
538,Running,6.985118834177652,min,0.7853381783463992,km,60.95399999999999,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-02 17:02:52+01:00,2019-07-02 16:55:46+01:00,2019-07-02 17:02:45+01:00
539,HIIT,45.39689983328184,min,0.0,km,369.62691050767785,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-02 17:48:35+01:00,2019-07-02 17:02:57+01:00,2019-07-02 17:48:21+01:00
540,Strength,46.1,min,0.0,km,325.0,kcal,MapMyFitness,19110100,2019-07-02 17:49:20+01:00,2019-07-02 17:03:07+01:00,2019-07-02 17:49:13+01:00
541,Walking,24.31143051783244,min,1.2024325192139953,km,91.25306097770519,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-03 07:37:55+01:00,2019-07-03 07:13:23+01:00,2019-07-03 07:37:42+01:00
542,Running,40.56666666666667,min,5.60515203072,km,460.0,kcal,MapMyFitness,19110100,2019-07-04 18:10:42+01:00,2019-07-04 17:29:55+01:00,2019-07-04 18:10:29+01:00
543,Running,42.33795225024223,min,5.380308312869811,km,444.9228391869165,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-04 18:12:03+01:00,2019-07-04 17:29:28+01:00,2019-07-04 18:11:48+01:00
544,Running,27.26666666666667,min,3.52742455296,km,276.0,kcal,MapMyFitness,19110100,2019-07-05 09:28:13+01:00,2019-07-05 09:00:51+01:00,2019-07-05 09:28:07+01:00
545,Running,28.99373910029729,min,3.4797162294641604,km,274.0016732986302,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-05 09:29:20+01:00,2019-07-05 09:00:02+01:00,2019-07-05 09:29:01+01:00
546,Strength,20.783333333333328,min,0.0,km,146.0,kcal,MapMyFitness,19110100,2019-07-05 10:11:49+01:00,2019-07-05 09:50:58+01:00,2019-07-05 10:11:45+01:00
547,HIIT,23.00670100053151,min,0.0,km,248.15442522985992,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-05 10:13:39+01:00,2019-07-05 09:50:29+01:00,2019-07-05 10:13:29+01:00
548,Walking,19.57772441705068,min,0.3158009212908867,km,42.20973495083866,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-05 16:10:48+01:00,2019-07-05 15:51:02+01:00,2019-07-05 16:10:36+01:00
549,Core,23.88127615054448,min,0.0,km,118.2164767097706,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-06 09:15:11+01:00,2019-07-06 08:51:09+01:00,2019-07-06 09:15:02+01:00
550,HIIT,25.300703450043997,min,0.0,km,227.40653679810433,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-06 09:53:48+01:00,2019-07-06 09:28:17+01:00,2019-07-06 09:53:35+01:00
551,Strength,64.7,min,0.0,km,220.0,kcal,MapMyFitness,19110100,2019-07-06 09:56:54+01:00,2019-07-06 08:52:02+01:00,2019-07-06 09:56:44+01:00
552,Walking,34.84377776583036,min,2.294382704289397,km,152.47408986895869,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-08 14:41:28+01:00,2019-07-08 14:06:19+01:00,2019-07-08 14:41:09+01:00
553,Walking,34.86666666666667,min,2.48221999872,km,141.0,kcal,MapMyFitness,19110100,2019-07-08 14:41:42+01:00,2019-07-08 14:06:42+01:00,2019-07-08 14:41:34+01:00
554,Running,4.69775194923083,min,0.6302891089126933,km,55.92323717776664,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-08 17:14:07+01:00,2019-07-08 17:09:17+01:00,2019-07-08 17:13:59+01:00
555,Running,1.427440651257833,min,0.07030652618408204,km,0.5110000406123029,kcal,MapMyFitness,19110100,2019-07-08 17:16:05+01:00,2019-07-08 17:14:36+01:00,2019-07-08 17:16:04+01:00
556,Running,40.023062952359524,min,4.22133349609375,km,347.6370399139579,kcal,MapMyFitness,19110100,2019-07-08 17:57:03+01:00,2019-07-08 17:16:56+01:00,2019-07-08 17:56:59+01:00
557,Running,47.459025200208025,min,5.528933071537875,km,457.4357753771931,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-08 18:03:18+01:00,2019-07-08 17:15:33+01:00,2019-07-08 18:03:00+01:00
558,Strength,61.63333333333333,min,0.0,km,434.0,kcal,MapMyFitness,19110100,2019-07-09 18:07:03+01:00,2019-07-09 17:05:18+01:00,2019-07-09 18:06:56+01:00
559,Strength,60.83385723233223,min,0.0,km,324.4853221114785,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-09 18:07:38+01:00,2019-07-09 17:06:23+01:00,2019-07-09 18:07:13+01:00
560,Walking,38.72125316659609,min,2.2363036361887483,km,183.3679762739015,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-10 13:31:50+01:00,2019-07-10 12:52:42+01:00,2019-07-10 13:31:25+01:00
561,Walking,38.0,min,0.0,km,146.0,kcal,MapMyFitness,19110100,2019-07-10 13:33:59+01:00,2019-07-10 13:33:27+01:00,2019-07-10 14:11:27+01:00
562,Strength,48.59886466662089,min,0.0,km,267.320833522753,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-11 17:02:14+01:00,2019-07-11 16:13:20+01:00,2019-07-11 17:01:56+01:00
563,Strength,48.78333333333333,min,0.0,km,344.0,kcal,MapMyFitness,19110100,2019-07-11 17:02:35+01:00,2019-07-11 16:13:44+01:00,2019-07-11 17:02:31+01:00
564,Walking,14.15883689920108,min,1.237435975026175,km,86.37640773909517,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-12 13:17:07+01:00,2019-07-12 13:02:46+01:00,2019-07-12 13:16:55+01:00
565,Running,41.02046248515447,min,5.5335244140625,km,341.9457755736138,kcal,MapMyFitness,19110100,2019-07-12 17:54:31+01:00,2019-07-12 17:13:25+01:00,2019-07-12 17:54:28+01:00
566,Running,42.407245031992595,min,5.27038431177265,km,435.7308664235192,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-12 17:55:42+01:00,2019-07-12 17:13:00+01:00,2019-07-12 17:55:24+01:00
567,Core,3.284465950727463,min,0.0,km,27.3162068744641,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-12 17:59:02+01:00,2019-07-12 17:55:42+01:00,2019-07-12 17:59:00+01:00
568,Walking,8.301751265923183,min,0.7305705456043361,km,43.54690595535731,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-13 17:53:14+01:00,2019-07-13 17:44:48+01:00,2019-07-13 17:53:07+01:00
569,Walking,20.137743000189463,min,1.404561866971199,km,83.78747813202915,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-13 20:20:14+01:00,2019-07-13 19:59:55+01:00,2019-07-13 20:20:03+01:00
570,HIIT,57.04916320045789,min,0.0,km,408.10700431374113,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-14 13:09:58+01:00,2019-07-14 12:12:42+01:00,2019-07-14 13:09:45+01:00
571,Strength,48.6128503839175,min,0.0,km,261.0446756038485,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-15 17:52:56+01:00,2019-07-15 17:03:56+01:00,2019-07-15 17:52:33+01:00
572,Strength,48.56666666666667,min,0.0,km,342.0,kcal,MapMyFitness,19110100,2019-07-15 17:52:52+01:00,2019-07-15 17:04:07+01:00,2019-07-15 17:52:41+01:00
573,Running,41.305108467737824,min,5.501596835521191,km,479.0429530765853,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-16 12:21:30+01:00,2019-07-16 11:39:46+01:00,2019-07-16 12:21:05+01:00
574,Running,40.93333333333333,min,5.831892506880001,km,478.0,kcal,MapMyFitness,19110100,2019-07-16 12:22:00+01:00,2019-07-16 11:40:36+01:00,2019-07-16 12:21:32+01:00
575,Walking,12.42023194829623,min,0.8974774297652766,km,59.003,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-16 16:03:41+01:00,2019-07-16 15:51:08+01:00,2019-07-16 16:03:33+01:00
576,Walking,0.9120465974013012,min,0.04624605469382368,km,2.215158149407058,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-16 20:04:45+01:00,2019-07-16 17:53:21+01:00,2019-07-16 17:54:16+01:00
577,Walking,61.18516766627629,min,4.165090328806256,km,297.027814028703,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-17 14:47:19+01:00,2019-07-17 13:45:25+01:00,2019-07-17 14:46:36+01:00
578,Walking,61.25,min,4.48015620096,km,253.0,kcal,MapMyFitness,19130000,2019-07-17 14:47:16+01:00,2019-07-17 13:45:44+01:00,2019-07-17 14:46:59+01:00
579,Strength,31.22697506745656,min,0.0,km,263.4708419800209,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-17 17:36:22+01:00,2019-07-17 17:04:24+01:00,2019-07-17 17:36:11+01:00
580,Strength,32.28333333333333,min,0.0,km,227.0,kcal,MapMyFitness,19130000,2019-07-17 17:37:10+01:00,2019-07-17 17:04:46+01:00,2019-07-17 17:37:03+01:00
581,Running,10.77443438371023,min,1.5281286397143268,km,129.1347514075433,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-17 17:47:46+01:00,2019-07-17 17:36:52+01:00,2019-07-17 17:47:39+01:00
582,Running,10.71666666666667,min,1.314634489344,km,99.0,kcal,MapMyFitness,19130000,2019-07-17 17:48:33+01:00,2019-07-17 17:37:46+01:00,2019-07-17 17:48:29+01:00
583,Core,7.08351016640663,min,0.0,km,55.54275510798708,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-17 17:55:31+01:00,2019-07-17 17:48:22+01:00,2019-07-17 17:55:27+01:00
584,Walking,13.38318823377291,min,0.7752545547939881,km,60.445472848997525,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-17 18:10:37+01:00,2019-07-17 17:57:05+01:00,2019-07-17 18:10:28+01:00
585,Walking,53.80093030134837,min,3.805241967240129,km,245.41199999999816,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-18 14:20:04+01:00,2019-07-18 13:25:55+01:00,2019-07-18 14:19:43+01:00
586,Walking,54.85,min,4.05958633344,km,229.0,kcal,MapMyFitness,19130000,2019-07-18 14:20:42+01:00,2019-07-18 13:25:26+01:00,2019-07-18 14:20:17+01:00
587,Walking,12.007717732588448,min,0.8612974092375952,km,54.79522002581575,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-18 16:05:05+01:00,2019-07-18 15:52:53+01:00,2019-07-18 16:04:53+01:00
588,Running,30.00159118374189,min,3.8386861026789987,km,358.4285065293287,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-18 17:39:23+01:00,2019-07-18 17:09:07+01:00,2019-07-18 17:39:07+01:00
589,Running,30.1,min,2.37478019328,km,133.0,kcal,MapMyFitness,19130000,2019-07-18 17:39:39+01:00,2019-07-18 17:09:26+01:00,2019-07-18 17:39:32+01:00
590,Cycling,13.07634309927622,min,0.0,km,146.3989237936657,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-18 17:54:45+01:00,2019-07-18 17:41:35+01:00,2019-07-18 17:54:39+01:00
591,Walking,8.339461916685105,min,0.6565440716296435,km,48.09453714778505,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-18 18:05:42+01:00,2019-07-18 17:57:12+01:00,2019-07-18 18:05:33+01:00
592,Walking,54.800232702493666,min,3.061972370061922,km,209.0783044476061,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-22 14:52:44+01:00,2019-07-22 13:47:45+01:00,2019-07-22 14:52:18+01:00
593,Walking,64.8,min,3.75542031744,km,238.0,kcal,MapMyFitness,19130000,2019-07-22 14:52:55+01:00,2019-07-22 13:47:59+01:00,2019-07-22 14:52:47+01:00
594,HIIT,30.87451450824738,min,0.0,km,264.7345671385223,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-22 20:21:18+01:00,2019-07-22 17:02:06+01:00,2019-07-22 17:32:58+01:00
595,Walking,9.383217199643454,min,0.4997549104122445,km,35.171999999999926,kcal,Divyesh B’s Apple Watch,5.2.1,2019-07-23 09:23:09+01:00,2019-07-23 09:13:37+01:00,2019-07-23 09:23:00+01:00
596,Walking,8.916031251351036,min,0.3039083842136897,km,24.87368148835679,kcal,Divyesh B’s Apple Watch,5.3,2019-07-23 10:30:01+01:00,2019-07-23 10:12:48+01:00,2019-07-23 10:29:55+01:00
597,Walking,41.76666666666667,min,3.3043211942400004,km,185.0,kcal,MapMyFitness,19130000,2019-07-23 14:25:04+01:00,2019-07-23 13:43:13+01:00,2019-07-23 14:24:59+01:00
598,Walking,42.58594770034154,min,2.988344945954625,km,190.777008127625,kcal,Divyesh B’s Apple Watch,5.3,2019-07-23 14:25:31+01:00,2019-07-23 13:42:37+01:00,2019-07-23 14:25:12+01:00
599,Walking,10.36732868154844,min,0.6932483718066942,km,44.89902140106344,kcal,Divyesh B’s Apple Watch,5.3,2019-07-23 16:07:33+01:00,2019-07-23 15:57:02+01:00,2019-07-23 16:07:24+01:00
600,Running,25.088485934336983,min,2.775554049480474,km,242.2602256263176,kcal,Divyesh B’s Apple Watch,5.3,2019-07-23 17:28:12+01:00,2019-07-23 17:02:47+01:00,2019-07-23 17:27:55+01:00
601,Strength,32.36699018478394,min,0.0,km,221.99325011704602,kcal,Divyesh B’s Apple Watch,5.3,2019-07-23 18:01:28+01:00,2019-07-23 17:28:59+01:00,2019-07-23 18:01:21+01:00
602,Walking,12.15002136627833,min,0.774650483262958,km,61.7698473319841,kcal,Divyesh B’s Apple Watch,5.3,2019-07-23 18:16:36+01:00,2019-07-23 18:04:17+01:00,2019-07-23 18:16:26+01:00
603,Walking,8.992937266826631,min,0.5652733292003388,km,38.64113604954686,kcal,Divyesh B’s Apple Watch,5.3,2019-07-24 07:35:26+01:00,2019-07-24 07:26:17+01:00,2019-07-24 07:35:17+01:00
604,Walking,60.80156935056051,min,4.88528759765625,km,205.97895255736142,kcal,MapMyFitness,19130000,2019-07-24 13:53:48+01:00,2019-07-24 12:52:52+01:00,2019-07-24 13:53:42+01:00
605,Walking,66.06164636611939,min,3.9410565823107016,km,278.3077612229576,kcal,Divyesh B’s Apple Watch,5.3,2019-07-24 13:54:53+01:00,2019-07-24 12:48:25+01:00,2019-07-24 13:54:28+01:00
606,Running,32.07402283350627,min,4.090658447265625,km,239.6269269837476,kcal,MapMyFitness,19130000,2019-07-24 17:37:33+01:00,2019-07-24 17:05:24+01:00,2019-07-24 17:37:29+01:00
607,Running,35.630219099919,min,3.746900623933645,km,317.7113092733778,kcal,Divyesh B’s Apple Watch,5.3,2019-07-24 17:39:38+01:00,2019-07-24 17:03:25+01:00,2019-07-24 17:39:02+01:00
608,Cycling,14.098051883776979,min,0.0,km,135.4965118041727,kcal,Divyesh B’s Apple Watch,5.3,2019-07-24 17:53:30+01:00,2019-07-24 17:39:15+01:00,2019-07-24 17:53:21+01:00
609,Cycling,14.92192898193995,min,0.1251667175292969,km,0.2909999869293738,kcal,MapMyFitness,19130000,2019-07-24 17:53:53+01:00,2019-07-24 17:38:53+01:00,2019-07-24 17:53:50+01:00
610,Walking,11.96209101676941,min,0.8102419199487194,km,62.11459662158234,kcal,Divyesh B’s Apple Watch,5.3,2019-07-24 18:10:00+01:00,2019-07-24 17:57:49+01:00,2019-07-24 18:09:47+01:00
611,Walking,36.97255235115687,min,2.1842735521967547,km,153.3161819544783,kcal,Divyesh B’s Apple Watch,5.3,2019-07-25 13:12:52+01:00,2019-07-25 12:35:33+01:00,2019-07-25 13:12:31+01:00
612,Walking,31.38374418417613,min,1.6144970321692533,km,123.40670098388179,kcal,Divyesh B’s Apple Watch,5.3,2019-07-25 15:19:34+01:00,2019-07-25 14:36:08+01:00,2019-07-25 15:19:19+01:00
613,Walking,26.48481841683388,min,0.9912851787381806,km,73.83095091107968,kcal,Divyesh B’s Apple Watch,5.3,2019-07-25 16:19:54+01:00,2019-07-25 15:53:10+01:00,2019-07-25 16:19:39+01:00
614,HIIT,44.87696934938431,min,0.0,km,378.36573960051146,kcal,Divyesh B’s Apple Watch,5.3,2019-07-25 18:02:36+01:00,2019-07-25 17:17:31+01:00,2019-07-25 18:02:24+01:00
615,Strength,44.86666666666667,min,0.0,km,327.0,kcal,MapMyFitness,19130000,2019-07-25 18:43:38+01:00,2019-07-25 18:42:29+01:00,2019-07-25 19:27:21+01:00
616,Walking,49.349152117967606,min,3.0787487008115284,km,216.1252329969883,kcal,Divyesh B’s Apple Watch,5.3,2019-07-26 13:07:56+01:00,2019-07-26 12:18:11+01:00,2019-07-26 13:07:32+01:00
617,Walking,46.33333333333334,min,0.0,km,178.0,kcal,MapMyFitness,19130000,2019-07-26 13:09:47+01:00,2019-07-26 13:08:49+01:00,2019-07-26 13:55:09+01:00
618,Walking,9.842620366811753,min,0.4281648630724516,km,29.11552764578754,kcal,Divyesh B’s Apple Watch,5.3,2019-07-26 14:50:42+01:00,2019-07-26 14:40:45+01:00,2019-07-26 14:50:36+01:00
619,Walking,15.079246550798421,min,0.7296328483747784,km,52.060960072117894,kcal,Divyesh B’s Apple Watch,5.3,2019-07-26 16:11:10+01:00,2019-07-26 15:55:56+01:00,2019-07-26 16:11:01+01:00
620,Walking,9.250782450040182,min,0.7518160278713545,km,37.96745813875639,kcal,Divyesh B’s Apple Watch,5.3,2019-07-26 17:45:53+01:00,2019-07-26 17:36:27+01:00,2019-07-26 17:45:42+01:00
621,Strength,38.92732618451119,min,0.0,km,233.0774142625579,kcal,Divyesh B’s Apple Watch,5.3,2019-07-26 18:25:10+01:00,2019-07-26 17:45:59+01:00,2019-07-26 18:24:54+01:00
622,Core,9.303206916650137,min,0.0,km,46.584000000000046,kcal,Divyesh B’s Apple Watch,5.3,2019-07-26 18:38:59+01:00,2019-07-26 18:29:35+01:00,2019-07-26 18:38:53+01:00
623,Strength,9.0,min,0.0,km,42.0,kcal,MapMyFitness,19130000,2019-07-26 18:40:53+01:00,2019-07-26 18:40:22+01:00,2019-07-26 18:49:22+01:00
624,Strength,38.0,min,0.0,km,233.0,kcal,MapMyFitness,19130000,2019-07-26 18:40:08+01:00,2019-07-26 18:39:35+01:00,2019-07-26 19:17:35+01:00
625,Other,96.18149979909259,min,0.0,km,469.38495178983635,kcal,Divyesh B’s Apple Watch,5.3,2019-07-27 14:15:10+01:00,2019-07-27 12:27:52+01:00,2019-07-27 14:14:51+01:00
626,Walking,14.495313368240991,min,0.7432731582704,km,58.75264575785295,kcal,Divyesh B’s Apple Watch,5.3,2019-07-27 18:00:59+01:00,2019-07-27 17:46:11+01:00,2019-07-27 18:00:40+01:00
627,Walking,8.417004233598709,min,0.6735128412710554,km,41.24687066250033,kcal,Divyesh B’s Apple Watch,5.3,2019-07-27 19:15:24+01:00,2019-07-27 19:06:47+01:00,2019-07-27 19:15:12+01:00
628,Walking,8.0,min,0.0,km,40.0,kcal,MapMyFitness,19130000,2019-07-27 19:23:43+01:00,2019-07-27 19:23:04+01:00,2019-07-27 19:31:04+01:00
629,Golf,90.0,min,0.0,km,470.0,kcal,MapMyFitness,19130000,2019-07-27 19:22:47+01:00,2019-07-27 19:21:55+01:00,2019-07-27 20:51:55+01:00
630,Running,22.43544606566429,min,1.9874118990631768,km,195.4877922826255,kcal,Divyesh B’s Apple Watch,5.3,2019-07-28 08:36:51+01:00,2019-07-28 08:14:09+01:00,2019-07-28 08:36:35+01:00
631,Running,22.43333333333333,min,0.0,km,223.0,kcal,MapMyFitness,19130000,2019-07-28 09:29:26+01:00,2019-07-28 09:28:48+01:00,2019-07-28 09:51:14+01:00
632,Walking,34.56368703444799,min,1.1938194619673301,km,78.56299999999973,kcal,Divyesh B’s Apple Watch,5.3,2019-07-28 14:26:56+01:00,2019-07-28 13:52:03+01:00,2019-07-28 14:26:37+01:00
633,Core,9.423676367600759,min,0.0,km,45.031980799268005,kcal,Divyesh B’s Apple Watch,5.3,2019-07-28 20:27:37+01:00,2019-07-28 20:18:04+01:00,2019-07-28 20:27:29+01:00
634,Walking,14.586030767361322,min,0.4419217677332302,km,36.95438078532396,kcal,Divyesh B’s Apple Watch,5.3,2019-07-29 09:23:45+01:00,2019-07-29 09:08:56+01:00,2019-07-29 09:23:31+01:00
635,Walking,11.71448278427124,min,0.7776996602954047,km,44.937386811847965,kcal,Divyesh B’s Apple Watch,5.3,2019-07-29 12:07:13+01:00,2019-07-29 11:55:18+01:00,2019-07-29 12:07:00+01:00
636,HIIT,21.93498806556066,min,0.0,km,200.60001220971833,kcal,Divyesh B’s Apple Watch,5.3,2019-07-29 18:39:42+01:00,2019-07-29 18:17:34+01:00,2019-07-29 18:39:30+01:00
637,HIIT,23.072980034351353,min,0.0,km,180.53900000000002,kcal,Divyesh B’s Apple Watch,5.3,2019-07-29 19:25:54+01:00,2019-07-29 19:02:40+01:00,2019-07-29 19:25:44+01:00
638,Strength,44.0,min,0.0,km,380.0,kcal,MapMyFitness,19130000,2019-07-29 19:28:04+01:00,2019-07-29 19:27:37+01:00,2019-07-29 20:11:37+01:00
639,Walking,20.4225842833519,min,0.997837945997715,km,71.08440416583964,kcal,Divyesh B’s Apple Watch,5.3,2019-07-31 15:42:16+01:00,2019-07-31 15:17:47+01:00,2019-07-31 15:42:05+01:00
640,Running,41.88617388407389,min,5.097379406322028,km,455.4236952225918,kcal,Divyesh B’s Apple Watch,5.3,2019-07-31 16:25:11+01:00,2019-07-31 15:42:53+01:00,2019-07-31 16:24:46+01:00
641,Running,41.88333333333333,min,0.0,km,455.0,kcal,MapMyFitness,19140000,2019-07-31 17:22:19+01:00,2019-07-31 17:21:24+01:00,2019-07-31 18:03:17+01:00
642,Walking,39.130128649870564,min,2.8150317045575464,km,181.369313660242,kcal,Divyesh B’s Apple Watch,5.3,2019-08-01 13:10:30+01:00,2019-08-01 12:31:02+01:00,2019-08-01 13:10:10+01:00
643,Walking,39.11666666666667,min,0.0,km,180.0,kcal,MapMyFitness,19140000,2019-08-01 13:12:33+01:00,2019-08-01 13:12:09+01:00,2019-08-01 13:51:16+01:00
644,Walking,12.152919715642929,min,0.8008418660322204,km,50.28201891322386,kcal,Divyesh B’s Apple Watch,5.3,2019-08-01 17:13:07+01:00,2019-08-01 17:00:45+01:00,2019-08-01 17:12:55+01:00
